"TreeID","1","2","3","4","5","6","7","8"
"bc1_2185",17.3,19.8,20.6,NA,NA,NA,NA,NA
"bc1_2186",21.3,25.4,27.2,28.9,NA,NA,NA,NA
"bc1_2190a",18.7,22.1,NA,NA,NA,NA,NA,NA
"bc1_2192",21.2,24.5,27.2,29.2,28.9,NA,NA,NA
"bc1_2199",15.6,17.2,NA,NA,NA,NA,NA,NA
"bc1_22",23.8,31.2,35.9,37.9,NA,NA,NA,NA
"bc1_220",96.1,96.3,100.1,NA,NA,NA,NA,NA
"bc1_221",89.4,88.2,88.6,91.5,89.5,NA,NA,NA
"bc1_2214",38.1,41.8,42.5,NA,NA,NA,NA,NA
"bc1_222",16.2,17.4,17.6,NA,NA,NA,NA,NA
"bc1_2242",21.2,25.9,28.9,28.8,28.9,NA,NA,NA
"bc1_2248",17.2,18,20.8,17.9,20.5,NA,NA,NA
"bc1_2249",25.5,29.2,34.1,35.9,35.7,NA,NA,NA
"bc1_225",16.5,17.9,17.4,NA,NA,NA,NA,NA
"bc1_2264",70.6,72.5,NA,NA,NA,NA,NA,NA
"bc1_2269",18.6,23.9,28.2,28.4,29.3,NA,NA,NA
"bc1_227",16.1,18.6,18.4,NA,NA,NA,NA,NA
"bc1_2278",18.9,29.7,39.4,37.4,NA,NA,NA,NA
"bc1_2279",15.9,16.2,NA,NA,NA,NA,NA,NA
"bc1_228",15.3,19,20.8,NA,NA,NA,NA,NA
"bc1_2288",22.9,22.3,NA,NA,NA,NA,NA,NA
"bc1_229",20.2,21.4,23.5,23.6,NA,NA,NA,NA
"bc1_2294",21.3,28.9,33.5,35.4,35.4,NA,NA,NA
"bc1_2296",126,125.2,130.1,131,130,130.5,NA,NA
"bc1_2297",48,47.7,NA,NA,NA,NA,NA,NA
"bc1_23",17.2,21.4,23.5,21.3,NA,NA,NA,NA
"bc1_230",17.2,18.3,19,19.2,NA,NA,NA,NA
"bc1_233",84,86.5,88.2,90.8,NA,NA,NA,NA
"bc1_236",17.6,23.8,27.8,27.5,27.5,NA,NA,NA
"bc1_240",22,25.6,29.6,29,29.1,NA,NA,NA
"bc1_2401",24,26.2,30.4,32.1,30.5,NA,NA,NA
"bc1_2402",156.5,161.9,164.7,NA,NA,NA,NA,NA
"bc1_2403",15,20.9,26.3,27.2,26.8,NA,NA,NA
"bc1_2406",24.5,28.4,31.6,32.3,32.1,NA,NA,NA
"bc1_2409",16.2,16.2,17.1,16.8,NA,NA,NA,NA
"bc1_241",93.9,96.2,97.6,101.2,100.6,100.5,NA,NA
"bc1_2410",15.4,19.2,21.7,21.9,22,NA,NA,NA
"bc1_2412",15.3,15.7,15.5,NA,NA,NA,NA,NA
"bc1_2416",18.6,18.7,NA,NA,NA,NA,NA,NA
"bc1_2419",63.3,68.9,74,74.3,73,NA,NA,NA
"bc1_242",15.7,22.1,26.7,28.3,28.7,NA,NA,NA
"bc1_2422",72.7,75.3,78.9,76.7,75.8,NA,NA,NA
"bc1_2423",53.3,61.4,64.1,65.6,65.6,NA,NA,NA
"bc1_2424",16.8,21.1,21.8,21.6,NA,NA,NA,NA
"bc1_2425",28.7,35.9,40,44.3,42.2,NA,NA,NA
"bc1_2431",25.9,26,NA,NA,NA,NA,NA,NA
"bc1_2432",21.3,23.2,25.1,25,NA,NA,NA,NA
"bc1_2435",16.8,17.4,16.6,NA,NA,NA,NA,NA
"bc1_2437",15.5,15.5,NA,NA,NA,NA,NA,NA
"bc1_2439",16,17,16.9,NA,NA,NA,NA,NA
"bc1_2443",17.5,17.4,17.4,NA,NA,NA,NA,NA
"bc1_245",20.2,20.2,21.6,NA,NA,NA,NA,NA
"bc1_2450",148.6,149.2,148.7,NA,NA,NA,NA,NA
"bc1_2470",23.7,29.8,42.1,NA,NA,NA,NA,NA
"bc1_25",85.9,87.4,88.4,94.4,NA,NA,NA,NA
"bc1_2504",21.9,22,NA,NA,NA,NA,NA,NA
"bc1_2506",17.4,20.7,21.2,21,NA,NA,NA,NA
"bc1_2514",17,20.3,25.1,23,23.2,NA,NA,NA
"bc1_2516",196.9,198.5,200.6,201.3,207.8,210,NA,NA
"bc1_2517",97.5,100.1,104.5,106.8,106.5,107.6,NA,NA
"bc1_2518",16.6,17.2,NA,NA,NA,NA,NA,NA
"bc1_2520",138.8,137.9,139.6,146,145.7,144.9,NA,NA
"bc1_2522",15.4,19.4,21.2,24.4,24.6,NA,NA,NA
"bc1_2523",16.9,18,17.8,NA,NA,NA,NA,NA
"bc1_2524",16.4,15.6,15.7,NA,NA,NA,NA,NA
"bc1_2525",125.4,127.6,123.8,130.8,NA,NA,NA,NA
"bc1_2527",90.1,93.5,95.2,98.8,99,98.6,NA,NA
"bc1_2528",16.4,23.1,28.8,29.5,28.6,NA,NA,NA
"bc1_2532",16.2,16.7,17.2,NA,NA,NA,NA,NA
"bc1_2534",21,26.1,23.2,NA,NA,NA,NA,NA
"bc1_2535",16.9,17.2,18.5,17.7,NA,NA,NA,NA
"bc1_2536",15.4,15.4,NA,NA,NA,NA,NA,NA
"bc1_2537",28.3,33.2,36.8,39.8,40.5,NA,NA,NA
"bc1_2538",16.5,21.2,25.6,25.9,29.2,NA,NA,NA
"bc1_2539",23.5,28.5,32,33.4,34.4,NA,NA,NA
"bc1_2545",16.1,19.3,20.9,NA,NA,NA,NA,NA
"bc1_2547",16.9,21.5,22.6,NA,NA,NA,NA,NA
"bc1_2549",17.1,17.3,NA,NA,NA,NA,NA,NA
"bc1_2552",22.5,27.8,28.9,30.1,NA,NA,NA,NA
"bc1_2554",18.4,22.6,24,23.9,NA,NA,NA,NA
"bc1_2555",23.9,36.5,36.5,37.4,NA,NA,NA,NA
"bc1_2556",27.6,33.7,39,39.3,40,NA,NA,NA
"bc1_2560",17,17,17.3,NA,NA,NA,NA,NA
"bc1_2562",15.2,15.2,15.5,NA,NA,NA,NA,NA
"bc1_2563",20.9,20.9,30.3,31.6,32.3,NA,NA,NA
"bc1_2565",16.5,20.8,21.3,21.6,NA,NA,NA,NA
"bc1_2566",15.8,17.2,NA,NA,NA,NA,NA,NA
"bc1_2568",102.1,102.1,105.3,104.5,NA,NA,NA,NA
"bc1_2569",24.2,24.7,24.9,NA,NA,NA,NA,NA
"bc1_2570",55.5,57.2,55.6,NA,NA,NA,NA,NA
"bc1_2571",117.4,117.1,115.8,118,NA,NA,NA,NA
"bc1_2573",21.2,27.2,29,30.9,32.2,NA,NA,NA
