"unit","variable","mean","sd","DBH","CWD","site","pft","model"
"us1","treat_mean[Thin]",-1.03427783454329,0.114015130513995,30,2,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"us2","treat_mean[Thin]",-0.875512642180758,0.109481147621006,30,2,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"us3","treat_mean[Thin]",-0.800592341172202,0.10612187179685,30,2,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bc1","treat_mean[Burn+Thin]",-1.05403227445322,0.276213372395563,30,3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bc2","treat_mean[Burn+Thin]",-0.958252075593188,0.257867346460265,30,3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bc3","treat_mean[Burn+Thin]",-1.13035084695556,0.245110600655668,30,3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bn1","treat_mean[Burn]",-2.0626948094575,0.21546858017511,30,3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bn2","treat_mean[Burn]",-2.16614538656944,0.218156514618003,30,3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bn3","treat_mean[Burn]",-1.99444864177215,0.238146161958151,30,3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bs1","treat_mean[Burn+Thin]",-0.837857085090285,0.253785408508275,30,3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bs2","treat_mean[Burn+Thin]",-0.828751334986699,0.24403558090141,30,3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bs3","treat_mean[Burn+Thin]",-1.01703970184257,0.259039794292145,30,3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"uc1","treat_mean[Thin]",-1.52336248956996,0.19230933693908,30,3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"uc2","treat_mean[Thin]",-1.18355599354943,0.142709964475377,30,3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"uc3","treat_mean[Thin]",-1.20587659743701,0.142572776928891,30,3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"un1","treat_mean[None]",-2.34372995120284,0.286202313814484,30,3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"un2","treat_mean[None]",-2.41859516655982,0.28974581111545,30,3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"un3","treat_mean[None]",-2.53268970324211,0.288025541807878,30,3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"us1","treat_mean[Thin]",-1.13594814928219,0.149034846528382,30,3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"us2","treat_mean[Thin]",-0.977182956919657,0.146046656534659,30,3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"us3","treat_mean[Thin]",-0.902262655911102,0.14220208416245,30,3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bc1","treat_mean[Burn+Thin]",-0.747951939720472,0.245542413212876,40,-3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bc2","treat_mean[Burn+Thin]",-0.652171740860438,0.235935190480774,40,-3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bc3","treat_mean[Burn+Thin]",-0.824270512222808,0.22420845135606,40,-3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bn1","treat_mean[Burn]",-0.74987840518765,0.213841052381538,40,-3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bn2","treat_mean[Burn]",-0.853328982299592,0.212296619013497,40,-3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bn3","treat_mean[Burn]",-0.681632237502307,0.209750111531037,40,-3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bs1","treat_mean[Burn+Thin]",-0.531776750357535,0.220164638309688,40,-3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bs2","treat_mean[Burn+Thin]",-0.522671000253949,0.223752292096749,40,-3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bs3","treat_mean[Burn+Thin]",-0.710959367109822,0.23203374868537,40,-3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"uc1","treat_mean[Thin]",-0.842499984208979,0.175673239275235,40,-3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"uc2","treat_mean[Thin]",-0.502693488188448,0.156185186174476,40,-3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"uc3","treat_mean[Thin]",-0.525014092076027,0.150298692142038,40,-3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"un1","treat_mean[None]",-0.67992439750779,0.231231112450222,40,-3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"un2","treat_mean[None]",-0.754789612864777,0.219769442510956,40,-3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"un3","treat_mean[None]",-0.868884149547067,0.220006655533168,40,-3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"us1","treat_mean[Thin]",-0.455085643921206,0.153801821477576,40,-3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"us2","treat_mean[Thin]",-0.296320451558672,0.148270059289859,40,-3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"us3","treat_mean[Thin]",-0.221400150550117,0.1526082148465,40,-3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bc1","treat_mean[Burn+Thin]",-0.786061932852304,0.194585853033087,40,-2,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bc2","treat_mean[Burn+Thin]",-0.69028173399227,0.180027325296736,40,-2,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bc3","treat_mean[Burn+Thin]",-0.86238050535464,0.164133797348335,40,-2,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bn1","treat_mean[Burn]",-0.944362461954772,0.151230023837922,40,-2,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bn2","treat_mean[Burn]",-1.04781303906671,0.150012212162231,40,-2,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bn3","treat_mean[Burn]",-0.876116294269429,0.152063010232014,40,-2,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bs1","treat_mean[Burn+Thin]",-0.569886743489367,0.161353433241452,40,-2,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bs2","treat_mean[Burn+Thin]",-0.560780993385782,0.162659230986757,40,-2,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bs3","treat_mean[Burn+Thin]",-0.749069360241654,0.175824958781074,40,-2,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"uc1","treat_mean[Thin]",-0.944170298947879,0.149578794586905,40,-2,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"uc2","treat_mean[Thin]",-0.604363802927347,0.119482014543187,40,-2,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"uc3","treat_mean[Thin]",-0.626684406814926,0.112918205353281,40,-2,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"un1","treat_mean[None]",-0.918855547912833,0.160134509733751,40,-2,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"un2","treat_mean[None]",-0.99372076326982,0.147248996994223,40,-2,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"un3","treat_mean[None]",-1.10781529995211,0.14705371671273,40,-2,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"us1","treat_mean[Thin]",-0.556755958660105,0.117999421330839,40,-2,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"us2","treat_mean[Thin]",-0.397990766297571,0.111285409346132,40,-2,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"us3","treat_mean[Thin]",-0.323070465289016,0.115350665174028,40,-2,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bc1","treat_mean[Burn+Thin]",-0.824171925984136,0.159391682962216,40,-1,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bc2","treat_mean[Burn+Thin]",-0.728391727124102,0.138288605758018,40,-1,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bc3","treat_mean[Burn+Thin]",-0.900490498486472,0.11653263099745,40,-1,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bn1","treat_mean[Burn]",-1.13884651872189,0.0958265978926399,40,-1,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bn2","treat_mean[Burn]",-1.24229709583384,0.0954314700627351,40,-1,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bn3","treat_mean[Burn]",-1.07060035103655,0.106868616542205,40,-1,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bs1","treat_mean[Burn+Thin]",-0.607996736621199,0.116476906544918,40,-1,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bs2","treat_mean[Burn+Thin]",-0.598890986517614,0.113227379703671,40,-1,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bs3","treat_mean[Burn+Thin]",-0.787179353373486,0.134009882525317,40,-1,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"uc1","treat_mean[Thin]",-1.04584061368678,0.132940581407118,40,-1,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"uc2","treat_mean[Thin]",-0.706034117666246,0.0891332980452019,40,-1,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"uc3","treat_mean[Thin]",-0.728354721553825,0.0818413034046893,40,-1,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"un1","treat_mean[None]",-1.15778669831788,0.103515383044638,40,-1,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"un2","treat_mean[None]",-1.23265191367486,0.0892360120497382,40,-1,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"un3","treat_mean[None]",-1.34674645035715,0.0879988761046043,40,-1,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"us1","treat_mean[Thin]",-0.658426273399005,0.0893273764373462,40,-1,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"us2","treat_mean[Thin]",-0.499661081036471,0.0810649602912853,40,-1,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"us3","treat_mean[Thin]",-0.424740780027915,0.0843145199578318,40,-1,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bc1","treat_mean[Burn+Thin]",-0.862281919115968,0.151384410944928,40,0,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bc2","treat_mean[Burn+Thin]",-0.766501720255934,0.125726353618477,40,0,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bc3","treat_mean[Burn+Thin]",-0.938600491618304,0.100941971573242,40,0,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bn1","treat_mean[Burn]",-1.33333057548902,0.0682982133340316,40,0,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bn2","treat_mean[Burn]",-1.43678115260096,0.0698595697535226,40,0,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bn3","treat_mean[Burn]",-1.26508440780367,0.0942779701189633,40,0,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bs1","treat_mean[Burn+Thin]",-0.646106729753031,0.10520592179362,40,0,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bs2","treat_mean[Burn+Thin]",-0.637000979649446,0.095667813221676,40,0,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bs3","treat_mean[Burn+Thin]",-0.825289346505318,0.122361587032998,40,0,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"uc1","treat_mean[Thin]",-1.14751092842568,0.129457460896727,40,0,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"uc2","treat_mean[Thin]",-0.807704432405145,0.0734859948813719,40,0,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"uc3","treat_mean[Thin]",-0.830025036292724,0.0665742471825615,40,0,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"un1","treat_mean[None]",-1.39671784872292,0.0931930647773499,40,0,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"un2","treat_mean[None]",-1.47158306407991,0.0845044617389231,40,0,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"un3","treat_mean[None]",-1.5856776007622,0.0822189045708279,40,0,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"us1","treat_mean[Thin]",-0.760096588137904,0.0762990860372502,40,0,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"us2","treat_mean[Thin]",-0.60133139577537,0.0674185941925005,40,0,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"us3","treat_mean[Thin]",-0.526411094766815,0.0685474594534502,40,0,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bc1","treat_mean[Burn+Thin]",-0.9003919122478,0.174350933577828,40,1,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bc2","treat_mean[Burn+Thin]",-0.804611713387766,0.149866508562127,40,1,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bc3","treat_mean[Burn+Thin]",-0.976710484750136,0.129492030819278,40,1,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bn1","treat_mean[Burn]",-1.52781463225614,0.0965207094506054,40,1,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bn2","treat_mean[Burn]",-1.63126520936808,0.0991122889516933,40,1,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bn3","treat_mean[Burn]",-1.45956846457079,0.124601213578133,40,1,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bs1","treat_mean[Burn+Thin]",-0.684216722884863,0.136158654096311,40,1,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bs2","treat_mean[Burn+Thin]",-0.675110972781278,0.124312904967174,40,1,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bs3","treat_mean[Burn+Thin]",-0.86339933963715,0.148174033591316,40,1,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"uc1","treat_mean[Thin]",-1.24918124316458,0.140113967115939,40,1,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"uc2","treat_mean[Thin]",-0.909374747144045,0.081500255638673,40,1,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"uc3","treat_mean[Thin]",-0.931695351031624,0.0771551387468455,40,1,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"un1","treat_mean[None]",-1.63564899912796,0.139827034563493,40,1,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"un2","treat_mean[None]",-1.71051421448495,0.138622082431109,40,1,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"un3","treat_mean[None]",-1.82460875116724,0.136650041414147,40,1,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"us1","treat_mean[Thin]",-0.861766902876803,0.0863155517924428,40,1,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"us2","treat_mean[Thin]",-0.703001710514269,0.0794081828335862,40,1,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"us3","treat_mean[Thin]",-0.628081409505714,0.0779437215014717,40,1,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bc1","treat_mean[Burn+Thin]",-0.938501905379632,0.218743532668921,40,2,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bc2","treat_mean[Burn+Thin]",-0.842721706519598,0.19769244210568,40,2,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bc3","treat_mean[Burn+Thin]",-1.01482047788197,0.182528264520896,40,2,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bn1","treat_mean[Burn]",-1.72229868902326,0.152110292512899,40,2,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bn2","treat_mean[Burn]",-1.8257492661352,0.154712069611988,40,2,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bn3","treat_mean[Burn]",-1.65405252133792,0.177009269609869,40,2,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bs1","treat_mean[Burn+Thin]",-0.722326716016695,0.189682759029108,40,2,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bs2","treat_mean[Burn+Thin]",-0.71322096591311,0.178113848644174,40,2,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bs3","treat_mean[Burn+Thin]",-0.901509332768982,0.19725163462671,40,2,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"uc1","treat_mean[Thin]",-1.35085155790348,0.162145820119666,40,2,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"uc2","treat_mean[Thin]",-1.01104506188294,0.108032613116627,40,2,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"uc3","treat_mean[Thin]",-1.03336566577052,0.106114815574165,40,2,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"un1","treat_mean[None]",-1.874580149533,0.208123500219349,40,2,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"un2","treat_mean[None]",-1.94944536488999,0.210210130340564,40,2,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"un3","treat_mean[None]",-2.06353990157228,0.208527357544897,40,2,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"us1","treat_mean[Thin]",-0.963437217615702,0.113427739263911,40,2,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"us2","treat_mean[Thin]",-0.804672025253169,0.108870132548579,40,2,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"us3","treat_mean[Thin]",-0.729751724244613,0.106011069458097,40,2,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bc1","treat_mean[Burn+Thin]",-0.976611898511464,0.274351407891777,40,3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bc2","treat_mean[Burn+Thin]",-0.88083169965143,0.25626960378772,40,3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bc3","treat_mean[Burn+Thin]",-1.0529304710138,0.24461076332619,40,3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bn1","treat_mean[Burn]",-1.91678274579038,0.214775527356249,40,3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bn2","treat_mean[Burn]",-2.02023332290232,0.217297251416785,40,3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bn3","treat_mean[Burn]",-1.84853657810504,0.237294738580059,40,3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bs1","treat_mean[Burn+Thin]",-0.760436709148527,0.251772508314891,40,3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bs2","treat_mean[Burn+Thin]",-0.751330959044942,0.240758934826942,40,3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bs3","treat_mean[Burn+Thin]",-0.939619325900814,0.256574253146725,40,3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"uc1","treat_mean[Thin]",-1.45252187264238,0.191669673620439,40,3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"uc2","treat_mean[Thin]",-1.11271537662184,0.143130894382095,40,3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"uc3","treat_mean[Thin]",-1.13503598050942,0.142669009724631,40,3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"un1","treat_mean[None]",-2.11351129993805,0.282800853196722,40,3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"un2","treat_mean[None]",-2.18837651529503,0.28645707450605,40,3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"un3","treat_mean[None]",-2.30247105197732,0.284940736552944,40,3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"us1","treat_mean[Thin]",-1.0651075323546,0.148552964258488,40,3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"us2","treat_mean[Thin]",-0.906342339992068,0.14555550701891,40,3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"us3","treat_mean[Thin]",-0.831422038983513,0.142084916778571,40,3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bc1","treat_mean[Burn+Thin]",-0.708420397093077,0.244594327827271,50,-3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bc2","treat_mean[Burn+Thin]",-0.612640198233042,0.235241541634749,50,-3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bc3","treat_mean[Burn+Thin]",-0.784738969595412,0.224461615416912,50,-3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bn1","treat_mean[Burn]",-0.657220582204005,0.212730549571434,50,-3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bn2","treat_mean[Burn]",-0.760671159315947,0.211035112880403,50,-3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bn3","treat_mean[Burn]",-0.588974414518662,0.208407291456758,50,-3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bs1","treat_mean[Burn+Thin]",-0.492245207730139,0.219131599415251,50,-3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bs2","treat_mean[Burn+Thin]",-0.483139457626554,0.221763878582962,50,-3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bs3","treat_mean[Burn+Thin]",-0.671427824482426,0.230642760220271,50,-3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"uc1","treat_mean[Thin]",-0.808072099173801,0.175598836689138,50,-3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"uc2","treat_mean[Thin]",-0.468265603153269,0.157063857915321,50,-3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"uc3","treat_mean[Thin]",-0.490586207040848,0.151008448781471,50,-3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"un1","treat_mean[None]",-0.521873304810124,0.230921278271121,50,-3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"un2","treat_mean[None]",-0.596738520167111,0.219469957971399,50,-3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"un3","treat_mean[None]",-0.710833056849401,0.219902214752266,50,-3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"us1","treat_mean[Thin]",-0.420657758886027,0.154120134264583,50,-3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"us2","treat_mean[Thin]",-0.261892566523494,0.148620983037614,50,-3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"us3","treat_mean[Thin]",-0.186972265514938,0.15321924171064,50,-3,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bc1","treat_mean[Burn+Thin]",-0.746530390224909,0.193523416268211,50,-2,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bc2","treat_mean[Burn+Thin]",-0.650750191364874,0.179263372113838,50,-2,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bc3","treat_mean[Burn+Thin]",-0.822848962727244,0.164638514609143,50,-2,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bn1","treat_mean[Burn]",-0.851704638971127,0.150030344850417,50,-2,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bn2","treat_mean[Burn]",-0.955155216083069,0.148599870290268,50,-2,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bn3","treat_mean[Burn]",-0.783458471285784,0.15057869090438,50,-2,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bs1","treat_mean[Burn+Thin]",-0.530355200861972,0.160104560346317,50,-2,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bs2","treat_mean[Burn+Thin]",-0.521249450758386,0.160076559731419,50,-2,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bs3","treat_mean[Burn+Thin]",-0.709537817614258,0.174135545963596,50,-2,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"uc1","treat_mean[Thin]",-0.9097424139127,0.149497718301972,50,-2,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"uc2","treat_mean[Thin]",-0.569935917892168,0.120636157185507,50,-2,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"uc3","treat_mean[Thin]",-0.592256521779747,0.11386950154578,50,-2,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"un1","treat_mean[None]",-0.760804455215167,0.159295929121866,50,-2,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"un2","treat_mean[None]",-0.835669670572154,0.146376378353628,50,-2,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"un3","treat_mean[None]",-0.949764207254444,0.146472432924486,50,-2,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"us1","treat_mean[Thin]",-0.522328073624927,0.118421984735206,50,-2,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"us2","treat_mean[Thin]",-0.363562881262393,0.11176097703977,50,-2,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"us3","treat_mean[Thin]",-0.288642580253838,0.116165968709162,50,-2,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bc1","treat_mean[Burn+Thin]",-0.784640383356741,0.1582583867151,50,-1,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bc2","treat_mean[Burn+Thin]",-0.688860184496706,0.137483115818844,50,-1,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bc3","treat_mean[Burn+Thin]",-0.860958955859076,0.117465488857545,50,-1,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bn1","treat_mean[Burn]",-1.04618869573825,0.0945177991607406,50,-1,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bn2","treat_mean[Burn]",-1.14963927285019,0.0937961425614553,50,-1,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bn3","treat_mean[Burn]",-0.977942528052905,0.105280470667147,50,-1,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bs1","treat_mean[Burn+Thin]",-0.568465193993804,0.114968515289147,50,-1,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bs2","treat_mean[Burn+Thin]",-0.559359443890218,0.109723602699858,50,-1,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"bs3","treat_mean[Burn+Thin]",-0.74764781074609,0.13198397924277,50,-1,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
"uc1","treat_mean[Thin]",-1.0114127286516,0.132856455283838,50,-1,"Teakettle15","white_pine","ddbh_model_noBAcwdIrctnSize"
