"TreeID","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32"
"MCK 13-3 C_72.0_163.0",NA,49.5,49.9625,50.425,50.8875,51.35,51.8125,52.275,52.7375,53.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_72.0_166.0",NA,22.8,24.1875,25.575,26.9625,28.35,29.7375,31.125,32.5125,33.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_72.0_167.0",NA,23.2,23.25,23.3,23.35,23.4,23.45,23.5,23.55,23.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_72.0_168.0",NA,43.7,43.975,44.25,44.525,44.8,45.075,45.35,45.625,45.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_72.0_169.0",NA,40.6,40.7375,40.875,41.0125,41.15,41.2875,41.425,41.5625,41.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_72.0_170.0",NA,30.6,30.65,30.7,30.75,30.8,30.85,30.9,30.95,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_72.0_172.0",NA,41.5,41.9875,42.475,42.9625,43.45,43.9375,44.425,44.9125,45.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_72.0_175.0",NA,41.8,42.15,42.5,42.85,43.2,43.55,43.9,44.25,44.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_72.0_176.0",NA,27.3,27.3625,27.425,27.4875,27.55,27.6125,27.675,27.7375,27.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_72.0_178.0",NA,48.8,49.2375,49.675,50.1125,50.55,50.9875,51.425,51.8625,52.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
