"TreeID","1","2","3","4","5","6","7","8"
"LOTHAR_2541",76.4,78,78.5,79.6,80.8,80.5,NA,NA
"LOTHAR_2542",35.09,35.09,35.09,35.4,36.2,36.9,36.7,NA
"LOTHAR_2545",43.2,44.2,44.79,46.8,48.2,50,51.1,NA
"LOTHAR_2549",62.5,63.7,65.09,66.5,68.7,70.3,72.2,NA
"LOTHAR_2550",62.79,64.9,66.8,69.2,72.8,75.6,77.5,NA
"LOTHAR_2551",62.09,64.3,65.9,67.5,69.9,71.6,74.1,NA
"LOTHAR_2554",39.5,39.5,39.7,40.6,41.8,43.4,45.1,NA
"LOTHAR_2555",37.5,38.79,40.09,41.7,43.9,46,48.5,NA
"LOTHAR_2558",102.09,102,NA,NA,NA,NA,NA,NA
"LOTHAR_2562",84.59,86.5,87.8,89.6,90.4,91,90.7,NA
"LOTHAR_2563",90.5,93.09,94.09,95.8,98,98.8,99.7,NA
"LOTHAR_2564",80.5,80.5,NA,NA,NA,NA,NA,NA
"LOTHAR_2566",30,31.2,31.2,32.2,31.9,32.5,NA,NA
"LOTHAR_2575",43.9,43.09,NA,NA,NA,NA,NA,NA
"LOTHAR_2576",31.29,31,NA,NA,NA,NA,NA,NA
"LOTHAR_2577",48.09,48.9,50.4,52.9,55,58.1,59.9,NA
"LOTHAR_2578",58.09,59,60,61.3,63.2,65,67.3,NA
"LOTHAR_2581",56.7,57.5,58.09,65.7,61.1,62.2,64.4,NA
"LOTHAR_2584",25.5,26,NA,NA,NA,NA,NA,NA
"LOTHAR_2588",36.2,37.09,38,40.2,42.7,44.6,46.9,NA
"LOTHAR_2591",85.5,87.3,88.5,91.4,93.8,96.3,98.6,NA
"LOTHAR_2596",67.4,69.5,70.9,73,75,77.4,80,NA
"LOTHAR_2599",44,43.3,NA,NA,NA,NA,NA,NA
"LOTHAR_2617",39.6,39.6,NA,NA,NA,NA,NA,NA
"LOTHAR_2627",53,53.5,54.09,NA,NA,NA,NA,NA
"LOTHAR_2628",15.8,16.1,16,NA,NA,NA,NA,NA
"LOTHAR_2632",74.4,78,79.8,83.3,85.7,85.4,NA,NA
"LOTHAR_2633",35.5,36.09,36.59,37.7,NA,NA,NA,NA
"LOTHAR_2635",43,45,47.2,49.5,NA,NA,NA,NA
"LOTHAR_2637",101.09,100.8,101.5,101.5,100,99.2,NA,NA
"LOTHAR_2641",51.5,52,52,52,NA,NA,NA,NA
"LOTHAR_2642",50.09,58.2,NA,NA,NA,NA,NA,NA
"LOTHAR_2646",45.09,46,46,46.7,NA,NA,NA,NA
"LOTHAR_2654",64.09,66.8,67.59,71.5,73.1,74.4,NA,NA
"LOTHAR_2655",20.1,22.2,NA,NA,NA,NA,NA,NA
"LOTHAR_2661",37.2,37.79,38.2,39,38.6,38.9,38.8,NA
"LOTHAR_2662",46.79,48.2,49.4,52,54.8,55.9,57,NA
"LOTHAR_2665",42.5,43.09,43,NA,NA,NA,NA,NA
"LOTHAR_2666",41.2,42.2,41.5,NA,NA,NA,NA,NA
"LOTHAR_2671",36.4,38,39.9,42.5,44.9,48.6,50.8,NA
"LOTHAR_2674",46.4,49.09,50.29,54.7,57.7,61.1,63.1,NA
"LOTHAR_2677",27.5,28.29,29.6,30,NA,NA,NA,NA
"LOTHAR_2686",94,95.5,95.8,96.5,98.7,101.2,102.9,NA
"LOTHAR_2687",36.09,37.79,39.09,42.2,44.2,47.1,49.5,NA
"LOTHAR_2689",40.5,44,46.2,50.6,54.8,55.5,NA,NA
"LOTHAR_2693",126.8,126,127.59,127.9,NA,NA,NA,NA
"LOTHAR_2694",80.09,81,83,83.9,85.9,88,90.6,NA
"LOTHAR_2698",61.4,63.5,65.19,67.8,71.6,76.9,77.8,NA
"LOTHAR_2805",109,108,107.8,NA,NA,NA,NA,NA
"LOTHAR_2810",34,27.29,37.7,NA,NA,NA,NA,NA
"LOTHAR_2811",26.4,27.3,NA,NA,NA,NA,NA,NA
"LOTHAR_2812",46.09,50.9,54.2,56.6,59.8,62.1,NA,NA
"LOTHAR_2826",43.09,44.4,46.09,48.5,53.3,53.1,NA,NA
"LOTHAR_2838",188.69,193.39,197.39,189.3,201.4,205,NA,NA
"LOTHAR_2839",61.09,61.9,63.2,65,66.9,68.2,NA,NA
"LOTHAR_2840",28.89,30.1,31.29,32.2,NA,NA,NA,NA
"LOTHAR_2851",44.4,46,47,46.2,NA,NA,NA,NA
"LOTHAR_2853",100.9,101.1,NA,NA,NA,NA,NA,NA
"LOTHAR_2854",36.2,39,42.29,46.9,51,54,58.2,NA
"LOTHAR_2857",69.19,71.09,72.69,73.3,76,78.5,81,NA
"LOTHAR_2858",38.9,41.79,41.59,43.5,46.8,47.3,NA,NA
"LOTHAR_2860",69.4,72,71.8,72.8,NA,NA,NA,NA
"LOTHAR_2861",35,37.29,38.59,37.5,41.5,43.5,43.7,NA
"LOTHAR_2863",72.5,75.3,77.19,77.7,80,82.6,82.9,NA
"LOTHAR_2865",80.59,84.4,87.69,92.3,98.1,100.2,102.3,NA
"LOTHAR_2868",76.5,79.69,80.9,84.9,88.6,90.7,93.5,NA
"LOTHAR_2878",102.5,104.8,105.4,106.9,106.5,NA,NA,NA
"LOTHAR_2879",43.2,46.9,48.9,51.7,52.8,52.8,NA,NA
"LOTHAR_2884",100.09,99.69,99.19,100.6,101.9,103,98.8,NA
"LOTHAR_2885",108.4,107,107.59,110.1,113.5,116.9,121.2,NA
"LOTHAR_2886",159.1,157.5,158.5,NA,NA,NA,NA,NA
"LOTHAR_2888",70.8,72.59,74.4,76,80.3,83.4,86.2,NA
"LOTHAR_2889",80.4,81.19,82,NA,NA,NA,NA,NA
"LOTHAR_2891",101,102.5,103,104.4,106.3,108.2,108,NA
"LOTHAR_2894",76.5,76.5,76.59,76.69,NA,NA,NA,NA
"LOTHAR_2897",35.29,35.59,36.2,37.2,38.4,39.9,42.4,NA
"LOTHAR_2900",76.3,76.69,76.59,77.6,77.9,78.6,79.1,NA
"LOTHAR_2901",25.7,26,26.29,27.7,27.4,27.8,29.4,NA
"LOTHAR_2904",80.19,81.19,81.8,83.5,84.7,85.3,86.2,NA
"LOTHAR_2907",33.5,34,35,37,38.8,38.7,40.1,NA
"LOTHAR_2909",73.9,75.3,76.19,78.4,80.6,82,82.3,NA
"LOTHAR_2911",30.6,30,30.7,31.2,32.8,34.4,35.5,NA
"LOTHAR_2912",99.5,100.4,101.5,103,104.5,106.1,108.3,NA
"LOTHAR_2913",43.9,46.9,49.09,51.7,54,56.8,59.8,NA
"LOTHAR_2914",15.3,18.5,NA,NA,NA,NA,NA,NA
"LOTHAR_2916",36,39.29,40.7,40.4,NA,NA,NA,NA
"LOTHAR_2917",86.9,85.8,86.4,88.6,90.2,91,92.6,NA
"LOTHAR_2918",29.5,31.5,33.59,35.7,35.8,36.2,NA,NA
"LOTHAR_2923",36.4,39.09,40.59,43.1,45.9,48.5,51.4,NA
"LOTHAR_2924",119,122,124.09,125,128.5,132.2,133.3,NA
"LOTHAR_2938",95.8,96.3,97.69,98.6,99,97.8,99,NA
"LOTHAR_2942",57.4,58.7,59.59,63.4,64.5,67.3,71,NA
"LOTHAR_2945",35.29,36.29,38,40.1,40.8,43,45.1,NA
"LOTHAR_2950",88.5,89.09,90.19,87.8,NA,NA,NA,NA
"LOTHAR_2951",44.2,45,46.2,48.5,49,NA,NA,NA
"LOTHAR_2953",84.4,82.59,83.09,85.4,85.4,NA,NA,NA
