"TreeID","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32"
"124_277.0",NA,NA,NA,NA,NA,50.546,51.1556,51.7652,52.3748,52.9844,53.594,54.2036,54.8132,55.4228,56.0324,56.642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124_453.0",NA,NA,NA,NA,NA,70.104,70.7644,71.4248,72.0852,72.7456,73.406,74.0156,74.6252,75.2348,75.8444,76.454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124_468.0",NA,NA,NA,NA,NA,71.882,72.8472,73.8124,74.7776,75.7428,76.708,76.5556,76.4032,76.2508,76.0984,75.946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124_51.0",NA,NA,NA,NA,NA,79.756,80.2132,80.6704,81.1276,81.5848,82.042,82.4484,82.8548,83.2612,83.6676,84.074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124_52.0",NA,NA,NA,NA,NA,71.628,72.136,72.644,73.152,73.66,74.168,74.422,74.676,74.93,75.184,75.438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124_57.0",NA,NA,NA,NA,NA,87.122,88.1888,89.2556,90.3224,91.3892,92.456,93.472,94.488,95.504,96.52,97.536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124_62.0",NA,NA,NA,NA,NA,97.536,98.044,98.552,99.06,99.568,100.076,100.5332,100.9904,101.4476,101.9048,102.362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124_63.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.018,17.4244,17.8308,18.2372,18.6436,19.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124_67.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.084,37.5412,37.9984,38.4556,38.9128,39.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124_88.0",NA,NA,NA,NA,NA,73.914,74.168,74.422,74.676,74.93,75.184,75.5396,75.8952,76.2508,76.6064,76.962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124_89.0",NA,NA,NA,NA,NA,72.898,73.152,73.406,73.66,73.914,74.168,74.4728,74.7776,75.0824,75.3872,75.692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125_45.0",NA,NA,NA,NA,NA,34.29,34.6964,35.1028,35.5092,35.9156,36.322,36.8808,37.4396,37.9984,38.5572,39.116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125_46.0",NA,NA,NA,NA,NA,30.734,31.3436,31.9532,32.5628,33.1724,33.782,34.1376,34.4932,34.8488,35.2044,35.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125_47.0",NA,NA,NA,NA,NA,44.704,45.5168,46.3296,47.1424,47.9552,48.768,49.276,49.784,50.292,50.8,51.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125_51.0",NA,NA,NA,NA,NA,71.12,72.0852,73.0504,74.0156,74.9808,75.946,76.6572,77.3684,78.0796,78.7908,79.502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126_185.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.942,44.9072,45.8724,46.8376,47.8028,48.768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126_186.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.42,59.182,59.944,60.706,61.468,62.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
