0340-00026-21,28.4,32.0,34.29,36.322
0340-00026-6,41.9,42.2,45.974,48.006
0340-00103-1,24.4,27.2,27.178,28.448
0340-00103-11,26.9,31.6,35.306,
0340-00103-12,85.3,86.5,84.836,
0340-00103-14,21.3,31.8,,
0340-00103-16,21.3,23.4,24.892,
0340-00103-2,34.3,44.2,52.07,57.912
0340-00103-22,71.4,78.5,81.28,
0340-00103-23,52.8,54.2,59.436,
0340-00103-24,23.9,23.3,,
0340-00103-25,75.2,79.9,87.376,87.884
0340-00103-29,32.5,31.4,,
0340-00103-32,43.4,49.3,55.118,
0340-00103-37,45.0,45.3,,
0340-00103-4,21.6,21.9,,
0340-00103-6,37.8,42.6,49.276,50.038
0340-00103-8,28.2,31.0,34.036,
0340-00103-9,20.6,19.4,,
0340-00104-10,17.5,19.1,21.844,22.86
0340-00104-11,58.9,58.1,54.102,
0340-00104-13,18.0,17.5,20.574,22.352
0340-00104-14,51.8,57.5,60.706,61.468
0340-00104-15,20.8,21.7,22.86,23.876
0340-00104-20,56.6,59.5,62.484,62.23
0340-00104-21,20.574,16.256,,
0340-00104-5,88.4,94.6,96.266,100.076
0340-00104-6,18.0,19.9,22.098,23.622
0340-00104-7,32.8,35.8,40.894,42.672
0340-00104-8,25.7,29.0,32.004,33.528
0340-00104-9,24.1,26.4,28.448,28.702
0340-00108-1,22.6,25.1,28.448,30.48
0340-00108-12,36.1,38.9,42.926,43.942
0340-00108-13,21.3,22.7,26.924,28.194
0340-00108-14,17.8,18.3,19.558,19.812
0340-00108-15,20.8,23.6,24.892,25.908
0340-00108-16,40.1,41.9,42.418,42.926
0340-00108-19,19.1,20.8,,
0340-00108-20,33.5,32.3,,
0340-00108-22,15.7,16.002,,
0340-00108-24,16.3,15.9,16.256,16.256
0340-00108-25,21.8,24.2,27.178,28.702
0340-00108-26,19.6,18.8,19.05,19.05
0340-00108-29,30.5,35.8,43.434,46.482
0340-00108-3,42.9,44.4,44.958,44.958
0340-00108-30,33.5,36.4,40.894,39.878
0340-00108-31,25.9,28.7,29.464,30.48
0340-00108-32,15.2,19.4,,
0340-00108-34,29.0,34.5,42.672,46.99
0340-00108-36,19.3,20.0,,
0340-00108-37,22.6,25.2,26.67,28.194
0340-00108-38,45.0,50.1,56.896,58.928
0340-00108-39,21.8,23.7,25.654,26.67
0340-00108-4,15.2,16.3,17.272,17.78
0340-00108-41,22.9,25.5,25.908,
0340-00108-42,36.2,37.2,45.466,46.736
0340-00108-5,15.24,16.002,,
0340-00108-6,16.51,17.526,,
0340-00108-7,21.3,23.9,26.416,28.194
0340-00108-9,15.9,18.034,,
0340-00109-12,16.0,17.3,19.558,20.574
0340-00109-13,26.9,30.5,32.004,34.036
0340-00109-14,15.0,15.494,16.002,
0340-00109-17,20.6,24.0,26.67,28.702
0340-00109-18,57.9,61.8,65.532,67.818
0340-00109-2,17.78,18.796,,
0340-00109-21,65.8,73.4,82.55,86.106
0340-00109-24,18.8,21.4,23.622,24.638
0340-00109-29,32.5,36.0,43.18,45.466
0340-00109-3,45.5,47.8,49.022,49.784
0340-00109-30,21.8,23.0,23.368,22.86
0340-00109-5,15.5,18.3,22.86,24.638
0340-00109-6,16.0,18.1,19.304,20.32
0340-00109-8,17.0,20.2,23.368,25.146
0340-00111-1,52.1,52.1,,
0340-00111-18,28.7,30.6,33.274,33.274
0340-00111-19,65.5,70.6,76.454,77.724
0340-00111-20,46.2,48.0,50.8,49.022
0340-00111-23,69.9,71.0,74.676,74.676
0340-00111-3,42.7,42.2,45.466,45.72
0340-00111-7,41.7,45.1,49.784,51.816
0340-00111-9,22.6,21.8,,
0340-00112-1,26.4,25.8,,
0340-00112-11,29.7,30.4,,
0340-00112-12,38.6,38.6,38.862,
0340-00112-13,33.0,32.8,,
0340-00112-14,36.1,36.0,36.83,
0340-00112-16,25.7,26.8,,
0340-00112-17,45.5,44.7,,
0340-00112-19,63.5,67.8,73.914,76.962
0340-00112-21,77.0,78.6,82.804,84.582
0340-00112-22,25.7,26.2,26.924,26.416
0340-00112-24,64.3,69.5,73.152,75.438
0340-00112-26,52.8,58.928,59.944,
0340-00112-28,22.9,21.8,,
0340-00112-29,25.4,26.5,,
0340-00112-3,33.8,33.2,,
0340-00112-30,78.5,81.9,87.63,89.408
0340-00112-4,111.0,120.6,118.618,120.396
0340-00112-5,22.4,23.1,,
0340-00112-9,29.5,29.2,,
0340-00113-12,25.7,25.2,,
0340-00113-14,34.3,35.6,,
0340-00113-15,22.6,21.6,,
0340-00113-16,32.8,35.1,,
0340-00113-17,99.8,110.0,117.856,120.396
0340-00113-18,26.2,26.9,,
0340-00113-19,26.7,27.8,,
0340-00113-2,49.5,49.5,,
0340-00113-20,38.1,38.8,,
0340-00113-21,23.4,23.7,,
0340-00113-22,38.9,39.7,,
0340-00113-23,31.0,31.7,33.528,
0340-00113-25,46.0,48.1,50.8,
0340-00113-28,30.2,28.7,,
0340-00113-3,50.0,50.7,,
0340-00113-32,45.5,47.6,,
0340-00113-5,39.9,41.0,,
0340-00114-1,70.1,73.5,76.962,78.994
0340-00114-13,83.3,88.3,90.932,94.488
0340-00114-14,24.1,23.9,,
0340-00114-15,18.8,19.8,,
0340-00114-17,67.8,73.8,74.93,76.708
0340-00114-19,65.0,76.0,71.628,73.152
0340-00114-2,30.0,30.5,33.02,34.544
0340-00114-3,38.1,39.7,,
0340-00114-4,18.034,20.066,,
0340-00114-5,35.1,36.9,,
0340-00114-6,29.0,30.2,32.766,
0340-00114-7,18.6,21.59,23.622,
0340-00114-8,22.9,22.2,,
0340-00115-1,40.6,46.4,50.292,48.26
0340-00115-11,59.9,64.5,69.596,71.628
0340-00115-12,51.1,56.9,61.468,62.738
0340-00115-3,44.7,50.0,56.134,58.674
0340-00115-5,24.4,28.0,28.956,
0340-00115-7,45.7,49.5,53.594,55.118
0340-00115-8,47.0,54.3,62.738,67.31
0340-00116-1,20.1,21.0,22.86,23.368
0340-00116-10,27.4,28.2,30.48,30.48
0340-00116-11,16.0,20.2,23.114,
0340-00116-12,38.6,44.1,52.578,55.372
0340-00116-14,33.3,36.9,,
0340-00116-15,35.1,34.5,36.576,
0340-00116-18,27.4,28.7,30.988,
0340-00116-19,16.3,17.526,,
0340-00116-2,74.2,76.7,80.772,81.788
0340-00116-20,87.4,91.4,95.25,95.504
0340-00116-3,30.5,31.3,33.02,33.02
0340-00116-4,16.3,16.2796923076923,16.256,19.05
0340-00116-6,32.0,34.0,36.83,36.068
0340-00116-8,15.5,19.8,23.368,25.654
0340-00116-9,73.2,73.2,,
0340-00117-1,29.0,31.0,32.004,33.528
0340-00117-10,57.9,57.8,62.738,64.262
0340-00117-13,58.7,63.5,63.754,62.23
0340-00117-2,58.2,63.5,61.214,
0340-00117-3,48.3,51.1,53.594,53.848
0340-00117-5,35.6,35.6,,
0340-00117-6,66.3,69.9,72.898,73.406
0340-00117-8,67.6,69.5,74.676,75.692
0340-00117-9,22.9,24.8,27.432,28.194
0340-00121-10,28.2,28.7,30.48,32.258
0340-00121-12,67.1,71.5,79.502,81.28
0340-00121-14,41.7,45.1,51.054,53.594
0340-00121-15,22.6,23.6,24.13,23.368
0340-00121-16,46.0,48.5,50.8,51.308
0340-00121-17,41.4,46.736,47.498,
0340-00121-2,69.6,75.8,81.788,83.312
0340-00121-3,36.3,38.5,40.64,41.402
0340-00121-4,64.0,67.9,72.644,75.184
0340-00121-5,32.3,33.6,35.56,36.322
0340-00121-6,26.9,27.5,32.766,34.29
0340-00121-7,37.1,35.2,,
0340-00122-1,34.3,39.2,41.91,42.418
0340-00122-10,17.8,19.6,22.606,23.368
0340-00122-12,49.0,55.0,59.436,61.722
0340-00122-13,38.4,45.7,49.022,50.546
0340-00122-15,28.7,30.1,,
0340-00122-2,42.9,47.4,52.324,54.102
0340-00122-3,35.6,39.3,39.624,40.894
0340-00122-5,21.3,21.5,,
0340-00122-7,69.6,74.2,76.962,77.724
0340-00122-8,54.1,57.8,59.69,60.452
0340-00123-10,22.1,23.8,26.416,
0340-00123-12,87.6,93.4,101.854,104.902
0340-00123-13,23.6,22.9,,
0340-00123-16,57.7,61.0,64.77,66.294
0340-00123-18,88.1,93.5,98.806,102.362
0340-00123-19,56.9,57.912,60.452,
0340-00123-3,41.9,46.5,50.8,53.34
0340-00123-4,18.0,19.8,22.098,23.114
0340-00123-5,23.4,24.6,24.892,24.892
0340-00123-7,63.2,67.0,69.85,71.374
0340-00123-8,18.3,19.6,20.32,
0340-00123-9,50.8,56.0,64.516,67.818
0340-00124-1,54.6,58.0,57.912,
0340-00124-10,67.8,75.0,,
0340-00124-12,77.5,84.0,93.726,
0340-00124-7,41.4,42.8,,
0350-00002-10,84.8,90.7,96.52,99.568
0350-00002-12,74.4,78.2,83.312,
0350-00002-15,80.0,83.0,85.852,87.63
0350-00002-20,18.0,22.9,29.21,30.48
0350-00002-5,63.5,67.6,69.342,70.612
0350-00003-10,37.8,42.1,48.006,49.784
0350-00003-16,65.8,71.4,77.978,80.01
0350-00003-21,39.1,45.3,53.848,
0350-00003-3,58.4,62.3,66.802,68.834
0350-00005-1,23.6,26.9,30.226,31.75
0350-00005-14,58.9,65.3,71.882,74.93
0350-00005-20,23.4,24.5,25.654,26.67
0350-00005-24,86.4,94.6,102.87,106.426
0350-00005-6,73.7,83.5,89.154,92.202
0350-00005-9,54.6,61.0,67.564,
0350-00101-1,31.8,34.5,39.624,39.878
0350-00101-10,18.8,19.6,24.892,21.844
0350-00101-13,35.1,37.0,42.672,40.132
0350-00101-16,35.6,36.0,38.608,
0350-00101-17,41.7,43.1,44.45,
0350-00101-22,55.4,58.6,62.23,63.246
0350-00101-23,16.3,20.2,26.162,24.892
0350-00101-24,52.6,54.1,57.404,
0350-00101-26,23.4,25.2609230769231,27.432,24.384
0350-00101-3,57.7,63.3,70.612,72.39
0350-00101-32,60.5,68.2,76.708,74.168
0350-00101-36,34.8,34.036,33.782,
0350-00101-37,16.8,16.8,,
0350-00101-5,44.2,44.6,45.212,
0350-00101-6,48.3,48.7,51.308,
0350-00102-14,49.8,55.9,59.182,62.484
0350-00102-16,21.8,23.9,26.416,26.416
0350-00102-17,22.1,26.3,,
0350-00102-19,18.3,21.2,25.908,27.432
0350-00102-22,46.7,52.3,58.42,60.452
0350-00102-28,87.4,94.0,104.648,
0350-00102-4,35.8,39.5,45.72,48.26
0350-00102-9,21.1,25.5,31.496,
0350-00103-10,57.2,59.4,63.5,63.246
0350-00103-11,15.0,16.6,18.034,18.796
0350-00103-12,22.1,24.9,27.686,28.956
0350-00103-19,21.3,25.7,,
0350-00103-21,58.4,59.2,60.96,61.214
0350-00103-22,20.6,24.8,29.464,32.004
0350-00103-24,61.2,61.4,63.5,63.754
0350-00103-25,15.4,21.844,21.59,
0350-00103-27,64.8,66.5,69.342,
0350-00103-28,19.3,20.7,24.892,25.4
0350-00103-3,15.5,17.0,17.78,19.05
0350-00103-32,22.4,25.7,31.496,32.258
0350-00103-33,21.1,24.0,29.21,30.988
0350-00103-34,50.5,51.6,53.086,53.34
0350-00103-39,56.9,60.5,66.04,66.294
0350-00103-4,17.5,18.3,18.796,19.05
0350-00103-40,55.9,58.2,60.96,61.468
0350-00103-42,16.3,18.288,18.796,
0350-00103-5,27.9,32.9,38.862,41.148
0350-00103-6,21.1,23.2,23.622,23.622
0350-00103-7,17.3,16.9,17.78,17.526
0350-00103-9,18.8,19.8,20.828,22.098
0350-00105-10,69.3,71.3,73.406,74.168
0350-00105-102,21.8,20.1,,
0350-00105-103,22.6,23.4,,
0350-00105-18,53.8,59.2,65.024,66.802
0350-00105-19,23.6,25.0,27.432,28.448
0350-00105-2,27.4,30.0,34.29,34.798
0350-00105-20,21.1,28.0,35.56,38.608
0350-00105-23,51.8,53.4,54.102,54.61
0350-00105-27,20.828,21.59,,
0350-00105-28,24.638,25.146,,
0350-00105-5,48.8,53.9,61.722,62.992
0350-00106-10,60.2,67.7,76.2,78.486
0350-00106-13,45.0,52.1,60.452,64.008
0350-00106-22,52.3,61.2,70.104,71.628
0350-00106-25,22.1,24.0,27.94,
0350-00106-3,49.3,54.4,58.928,60.706
0350-00106-30,26.4,27.8,,
0350-00106-9,37.6,43.0,,
0350-00109-14,85.1,92.0,98.552,100.584
0350-00109-18,23.9,27.8,32.512,35.052
0350-00109-23,15.24,16.256,,
0350-00109-3,26.9,30.8,35.306,37.846
0350-00109-4,39.9,45.6,52.07,55.88
0350-00109-6,15.494,15.494,,
0350-00109-7,18.3,20.8,23.622,24.638
0350-00109-8,22.1,25.7,28.702,30.226
0350-00109-9,47.2,56.3,65.278,69.088
0350-00110-1,73.2,79.0,86.36,88.646
0350-00110-11,46.0,51.0,56.134,59.182
0350-00110-4,37.6,41.9,46.228,
0350-00110-6,69.6,71.0,72.644,72.644
0350-00110-7,20.8,21.8,,
0350-00111-11,71.6,78.2,85.09,88.392
0350-00111-12,21.6,26.5,31.75,
0350-00111-18,67.8,75.9,80.772,85.598
0350-00111-20,84.3,91.5,100.33,102.87
0350-00111-26,88.1,94.6,101.6,105.664
0350-00111-4,16.8,19.3,21.844,22.606
0350-00111-5,45.7,48.6,50.546,51.562
0350-00111-6,15.0,17.3,19.304,19.812
0350-00111-7,20.3,24.5,29.718,
0350-00112-11,48.3,55.3,61.468,65.024
0350-00112-15,24.9,30.1,34.29,
0350-00112-21,61.0,67.8,76.2,79.248
0350-00112-22,46.5,52.6,56.642,58.674
0350-00112-25,19.8,22.0,24.13,24.13
0350-00112-30,35.3,40.4,47.244,51.308
0350-00112-35,53.3,58.4,64.008,63.5
0350-00112-4,69.1,79.2,81.534,83.82
0350-00113-12,23.4,26.2,29.718,
0350-00113-13,23.4,23.3,24.638,22.86
0350-00113-14,22.9,23.7,24.384,24.892
0350-00113-16,83.1,85.1,89.916,
0350-00113-18,59.7,65.1,72.898,75.438
0350-00113-6,57.2,59.2,,
0350-00113-7,55.1,59.2,65.532,67.564
0350-00115-14,56.1,59.5,67.564,67.818
0350-00115-2,22.9,25.7,27.94,30.988
0350-00115-5,58.9,63.8,68.072,
0350-00115-9,59.4,64.9,73.152,76.2
0350-00116-11,83.1,86.8,91.948,94.234
0350-00116-14,76.5,74.5,82.296,83.82
0350-00116-18,21.8,25.3,29.464,30.734
0350-00116-21,76.7,78.6,82.042,83.566
0350-00116-7,70.9,82.042,86.106,
0350-00116-9,39.7,35.814,38.862,
0350-00117-10,53.8,58.5,65.024,
0350-00117-13,78.5,85.7,92.202,93.98
0350-00117-2,29.2,31.7,36.068,37.592
0350-00117-21,69.1,72.4,79.502,80.01
0350-00117-23,63.0,71.0,78.486,
0350-00117-27,28.7,33.4,40.386,43.18
0350-00117-3,28.4,28.1,31.496,32.258
0350-00117-5,50.5,52.1,57.15,58.674
0350-00119-1,55.6,60.8,65.786,65.278
0350-00119-11,63.5,69.0,73.152,75.438
0350-00119-15,95.3,101.0,104.14,104.394
0350-00119-16,24.1,26.8,29.718,30.734
0350-00119-19,16.8,19.0,22.098,24.384
0350-00119-22,16.0,20.32,22.098,
0350-00119-24,15.7,19.05,20.32,
0350-00119-6,46.2,48.3,49.022,50.038
0350-00119-7,17.8,20.7,23.368,23.622
0380-00002-16,61.7,65.4,70.104,71.374
0380-00002-19,49.3,52.1,54.61,55.372
0380-00002-22,45.2,47.8,51.308,52.578
0380-00002-25,47.0,52.0,57.912,61.214
0380-00004-11,23.6,22.5,,
0380-00004-12,75.9,79.8,85.852,85.344
0380-00004-17,46.0,50.4,54.102,56.642
0380-00004-20,43.2,47.1,50.546,52.832
0380-00004-29,60.5,66.8,73.914,75.184
0380-00004-5,64.5,73.5,70.104,71.374
0380-00004-6,50.8,60.96,62.738,
0380-00006-13,41.7,46.7,51.308,51.308
0380-00006-14,41.1,46.5,52.832,56.134
0380-00006-18,24.6,27.0,30.734,33.02
0380-00006-2,34.5,38.5,42.926,45.212
0380-00006-25,90.7,93.4,97.536,99.06
0380-00010-1,42.4,41.8,,
0380-00010-12,56.6,61.9,67.31,69.85
0380-00010-3,58.9,61.1,64.516,65.278
0380-00010-5,57.2,64.8,71.12,73.66
0380-00015-10,73.7,77.5,82.042,84.328
0380-00015-13,84.8,88.3,92.456,93.726
0380-00015-21,31.8,33.4,31.496,
0380-00015-22,38.4,42.0,46.482,49.784
0380-00015-23,31.8,34.4,35.56,
0380-00015-8,29.5,28.0,,
0380-00102-11,84.1,86.5,89.916,90.17
0380-00102-13,39.6,42.4,46.228,
0380-00102-17,17.0,18.9,21.59,20.828
0380-00102-18,33.5,36.6,41.148,
0380-00102-2,74.2,75.6,78.994,78.486
0380-00102-21,76.7,83.4,90.932,93.726
0380-00102-24,28.2,29.7,31.75,
0380-00102-4,21.8,23.2,24.638,
0380-00102-6,17.5,17.9809230769231,18.542,
0380-00102-8,28.7,31.3,36.068,
0380-00102-9,15.7,17.2,20.32,24.13
0380-00103-11,21.3,23.1,26.162,25.654
0380-00103-12,16.8,26.6741538461538,28.194,
0380-00103-14,19.1,23.1,,
0380-00103-15,20.3,25.2,30.48,29.718
0380-00103-20,68.3,71.5,76.454,
0380-00103-25,93.5,97.9,102.108,
0380-00103-3,22.9,25.2,,
0380-00103-6,86.9,88.5,94.742,90.17
0380-00104-10,67.8,66.8,67.056,64.262
0380-00104-11,58.4,62.7,64.77,70.104
0380-00104-14,89.9,87.2,,
0380-00104-15,77.2,82.2,86.614,87.884
0380-00104-17,35.1,37.4,42.164,41.402
0380-00104-9,53.3,57.8,62.23,62.23
0380-00107-13,57.7,63.0,60.452,
0380-00107-15,28.4,35.6,42.926,43.434
0380-00107-19,83.6,86.8,90.932,92.964
0380-00107-2,42.7,43.9,48.006,
0380-00107-3,16.764,16.5,,
0380-00107-7,58.2,61.1,65.532,67.564
0380-00107-8,21.8,26.1,29.464,
0380-00107-9,54.1,55.7,58.928,59.944
0380-00110-1,17.8,18.9,21.844,
0380-00110-13,77.0,89.8,84.074,
0380-00110-2,88.6,95.3,102.362,105.156
0380-00110-4,32.0,30.9,,
0380-00110-7,19.1,23.3,30.226,29.972
0380-00110-8,70.1,70.8,77.724,
0380-00112-1,15.5,19.0,23.368,
0380-00112-11,54.6,59.4,64.77,66.294
0380-00112-14,71.1,75.8,80.772,84.582
0380-00112-16,62.5,66.6,71.12,72.644
0380-00112-18,54.4,57.2,61.468,63.246
0380-00112-20,101.6,102.9,,
0380-00112-3,18.3,21.4,24.892,26.416
0380-00112-6,15.7,19.05,20.32,
0380-00112-8,17.018,18.034,,
0380-00113-13,30.0,33.1,36.83,
0380-00113-15,41.4,44.0,46.482,48.006
0380-00113-16,16.5,18.1,21.59,22.098
0380-00113-19,22.4,24.7,28.448,
0380-00113-20,29.5,33.2,37.592,38.1
0380-00113-21,106.7,111.8,119.38,119.888
0380-00113-24,30.0,32.2,36.068,35.814
0380-00113-3,45.5,46.6,,
0380-00113-4,20.8,22.4,23.622,24.13
0380-00113-6,58.7,61.6,67.056,
0380-00113-9,66.5,71.0,76.454,76.454
0380-00114-12,72.4,71.4,,
0380-00114-13,70.9,70.1,,
0380-00114-4,81.0,84.7,89.916,90.424
0380-00114-9,104.6,111.5,121.666,118.11
0380-00117-10,68.8,73.0,79.502,78.994
0380-00117-15,88.1,93.3,96.774,96.774
0380-00117-2,80.8,80.8,83.82,83.566
0380-00117-5,65.3,71.4,80.518,81.28
0380-00117-9,79.5,80.2,,
0380-00118-11,67.1,70.2,74.422,76.2
0380-00118-12,86.4,89.4,93.218,94.742
0380-00118-2,60.7,60.7,,
0380-00118-6,57.2,60.3,65.786,66.802
0380-00118-9,45.5,49.5,53.848,55.118
0380-00119-19,94.5,100.0,107.95,107.95
0380-00119-2,74.7,80.4,87.376,89.916
0380-00119-4,25.4,28.1,35.306,35.56
0380-00119-9,25.9,30.2,34.544,37.338
0380-00120-10,73.2,77.9,84.836,85.344
0380-00120-12,63.8,66.5,72.644,73.914
0380-00120-13,41.1,49.7,54.864,55.88
0380-00120-17,43.7,45.8,46.482,46.99
0380-00120-18,69.9,74.8,78.486,79.502
0380-00120-4,66.0,71.2,67.818,
0380-00120-5,70.1,76.4,82.804,83.058
0380-00120-8,50.0,53.2,57.912,60.706
0380-00125-1,97.8,100.8,109.474,
0380-00125-12,54.6,55.4,,
0380-00125-14,44.5,44.5,46.736,42.418
0380-00125-15,52.8,57.1,60.452,62.738
0380-00125-16,81.3,84.4,93.726,93.98
0380-00125-2,24.6,25.9,,
0380-00125-3,73.7,75.0,80.01,
0380-00125-7,60.5,62.0,,
0380-00125-8,29.2,33.1,38.862,37.592
0380-00126-5,89.4,92.9,100.838,102.616
0380-00127-1,80.3,79.1,76.708,
0380-00127-12,86.4,88.5,,
0380-00127-22,111.8,119.1,126.746,
0380-00127-7,46.2,47.7,,
0400-00002-10,23.9,24.4,,
0400-00002-12,19.8,18.5,18.796,19.05
0400-00002-2,39.9,43.4,46.482,49.022
0400-00002-3,49.3,55.5,61.976,64.008
0400-00002-5,50.8,55.5,60.452,61.722
0400-00002-6,69.6,72.6,72.898,71.882
0400-00002-7,38.4,40.8,43.688,45.212
0400-00002-9,66.3,61.5,69.088,
0400-00009-10,25.9,26.2,27.178,27.686
0400-00009-11,53.8,57.5,63.5,66.04
0400-00009-12,52.6,53.9,56.896,57.912
0400-00009-13,73.2,75.6,78.994,80.772
0400-00009-14,41.4,44.8,45.212,
0400-00009-19,19.8,20.3,,
0400-00009-22,45.0,46.6,,
0400-00009-23,22.9,24.0,23.876,
0400-00009-25,42.2,47.5,54.864,58.166
0400-00009-26,41.1,45.6,50.546,52.07
0400-00009-27,24.4,24.7,25.654,25.654
0400-00009-28,26.2,29.2,31.75,33.02
0400-00009-3,30.7,29.8,,
0400-00009-35,16.5,17.1,,
0400-00009-4,30.0,32.5,32.766,
0400-00009-40,20.8,21.9,24.13,25.146
0400-00009-5,41.1,44.7,46.228,
0400-00009-7,35.6,39.7,42.672,45.212
0400-00009-8,20.3,20.4,,
0400-00009-9,55.6,58.4,63.246,65.532
0400-00022-1,18.0,19.1,,
0400-00022-11,90.2,92.5,96.266,98.044
0400-00022-12,21.1,21.2,,
0400-00022-14,64.8,66.4,69.85,70.866
0400-00022-16,26.7,27.2,27.686,29.464
0400-00022-18,64.3,67.1,70.104,71.882
0400-00022-2,27.4,30.3,,
0400-00022-21,80.3,80.2,81.534,82.55
0400-00022-22,24.4,24.6,,
0400-00022-24,58.9,62.8,70.104,73.152
0400-00022-7,22.4,23.7,,
0400-00023-1,24.4,27.2,30.988,32.512
0400-00023-12,50.8,55.7,63.5,66.04
0400-00023-16,31.8,35.2,39.878,41.148
0400-00023-2,40.4,43.8,47.752,49.022
0400-00023-23,22.1,22.9,24.638,22.606
0400-00023-24,45.2,48.5,53.848,55.626
0400-00023-25,22.9,21.8,,
0400-00023-26,21.3,22.9,25.4,26.924
0400-00023-27,24.9,25.4,,
0400-00023-29,18.3,18.7,,
0400-00023-3,25.4,28.4,30.988,31.496
0400-00023-30,16.3,18.288,19.558,
0400-00023-33,16.3,20.0,21.336,
0400-00024-1,72.1,77.0,81.534,82.804
0400-00024-10,46.5,46.3,48.26,48.768
0400-00024-12,57.9,63.0,69.342,71.628
0400-00024-3,73.2,76.6,78.994,79.502
0400-00024-6,47.5,52.2,56.134,57.658
0400-00024-7,50.5,55.0,59.69,59.436
0400-00024-8,78.7,82.5,89.154,89.154
0400-00024-9,52.6,55.2,59.436,60.706
0400-00101-11,19.8,19.8,20.828,21.59
0400-00101-12,20.6,29.6,22.098,
0400-00101-13,26.9,31.242,30.988,
0400-00101-14,80.3,86.6,92.456,94.996
0400-00101-2,64.8,68.1,73.152,75.184
0400-00101-4,26.4,30.6,33.274,35.052
0400-00101-5,17.3,18.5,19.304,19.304
0400-00101-6,68.8,72.3,76.962,79.248
0400-00101-8,60.5,61.5,64.262,65.786
0400-00101-9,15.5,16.0,19.304,19.558
0400-00102-12,45.2,48.0,52.07,53.086
0400-00102-13,42.2,46.0,51.562,53.848
0400-00102-14,28.7,29.9,31.496,30.226
0400-00102-20,49.5,53.5,56.896,58.42
0400-00102-3,23.9,23.7,,
0400-00102-5,81.3,83.7,90.17,91.694
0400-00102-6,25.9,26.7,26.162,26.416
0400-00103-1,31.2,33.2,35.306,37.084
0400-00103-10,19.3,20.4,23.368,25.146
0400-00103-11,17.8,20.5,23.114,24.638
0400-00103-12,57.2,60.7,66.548,68.834
0400-00103-13,20.8,22.9,,
0400-00103-16,45.2,50.4,56.388,58.674
0400-00103-3,31.0,31.4,31.242,
0400-00103-4,20.6,21.9,24.13,
0400-00103-5,23.1,24.3,,
0400-00103-6,25.7,28.6,29.21,
0400-00103-8,96.5,101.3,105.664,107.188
0400-00103-9,45.2,45.8,,
0400-00104-1,22.1,24.0,26.416,27.432
0400-00104-10,27.7,27.5,,
0400-00104-11,27.9,27.8,,
0400-00104-14,24.6,29.3,,
0400-00104-15,21.8,26.8,32.004,34.29
0400-00104-16,17.5,21.8,24.384,25.654
0400-00104-18,24.9,25.2,,
0400-00104-19,22.6,26.3,31.75,34.29
0400-00104-2,23.4,25.1,27.432,28.194
0400-00104-24,53.6,57.8,63.246,65.278
0400-00104-25,26.2,29.8,32.512,34.29
0400-00104-27,30.0,32.8,36.322,37.592
0400-00104-29,24.1,26.5,28.448,29.21
0400-00104-3,79.2,81.6,86.106,87.884
0400-00104-30,45.5,48.0,51.308,51.308
0400-00104-31,15.2,15.0,15.24,
0400-00104-4,23.6,25.7,26.67,27.686
0400-00104-5,55.9,61.1,63.754,65.786
0400-00104-6,28.4,28.2,,
0400-00104-7,50.8,50.9,,
0400-00104-8,29.2,28.6,,
0400-00104-9,22.9,23.2,,
0400-00105-1,67.1,72.2,77.47,80.01
0400-00105-10,71.1,77.6,81.026,82.804
0400-00105-11,17.8,20.828,21.336,
0400-00105-12,26.7,28.1,30.734,30.988
0400-00105-14,70.9,76.4,81.28,83.566
0400-00105-16,67.1,73.2,76.2,77.724
0400-00105-17,26.4,25.7,,
0400-00105-21,21.8,23.5,22.606,
0400-00105-22,45.2,51.1,53.34,55.372
0400-00105-3,51.6,54.8,57.404,
0400-00105-4,38.6,42.0,43.942,45.72
0400-00105-5,28.7,30.8,32.258,33.02
0400-00105-7,42.4,47.7,53.594,56.642
0400-00105-8,19.3,21.5,21.336,
0400-00105-9,23.6,23.2,,
0400-00106-1,24.4,26.2,27.686,28.194
0400-00106-10,87.1,94.7,101.6,104.648
0400-00106-15,61.7,65.2,70.358,71.628
0400-00106-17,42.9,45.5,48.768,50.038
0400-00106-18,25.4,27.4,28.448,29.464
0400-00106-19,43.7,45.5,50.038,51.308
0400-00106-2,81.8,86.8,88.392,89.916
0400-00106-21,39.4,39.6,40.64,39.878
0400-00106-22,43.4,47.5,52.324,54.61
0400-00106-23,22.4,22.5,23.368,24.384
0400-00106-25,27.4,28.5,30.48,30.988
0400-00106-26,23.4,25.4,26.924,28.194
0400-00106-28,69.1,74.2,78.994,80.772
0400-00106-3,38.1,42.2,46.228,48.006
0400-00106-4,24.1,26.3,28.448,28.956
0400-00106-5,41.4,43.0,45.466,46.228
0400-00106-9,72.4,75.1,79.502,81.28
0400-00108-13,15.5,17.2,,
0400-00108-15,27.4,26.3,,
0400-00108-17,87.4,91.3,97.79,100.584
0400-00108-18,29.0,32.7,32.004,
0400-00108-19,25.7,24.3,,
0400-00108-2,93.0,95.1,97.79,99.314
0400-00108-21,15.2,19.7,,
0400-00108-22,19.8,21.0,,
0400-00108-7,26.7,31.2,35.56,35.052
0400-00108-8,57.2,61.5,69.342,70.358
0400-00108-9,24.4,26.3,26.67,
0400-00109-1,38.4,39.1,39.116,39.37
0400-00109-11,53.3,59.2,64.516,69.342
0400-00109-12,19.1,19.5,19.812,19.304
0400-00109-13,22.9,24.5,25.908,26.67
