"TreeID","1","2","3","4","5","6","7","8"
"498.0",41.4,42.1,42.9,42.9,NA,NA,NA,NA
"499.0",21.8,22.1,22.4,23.5,NA,NA,NA,NA
"500.0",18.7,19.1,19.3,19.8,NA,NA,NA,NA
"501.0",24.9,24.9,24.9,25.1,NA,NA,NA,NA
"503.0",16,16.9,16.8,16.8,NA,NA,NA,NA
"504.0",35.6,36.1,36.5,36.9,NA,NA,NA,NA
"505.0",16.9,16.9,16.8,17.1,NA,NA,NA,NA
"507.0",15.3,15.3,15.5,15.9,NA,NA,NA,NA
"508.0",16.3,16.5,16.6,16.8,NA,NA,NA,NA
"513.0",31.1,32,32.6,32.9,NA,NA,NA,NA
"516.0",18.4,18.9,19.2,19.5,NA,NA,NA,NA
"517.0",50.8,50.7,52,52.8,NA,NA,NA,NA
"519.0",28.7,29.9,29.4,30.1,NA,NA,NA,NA
"522.0",27.2,27,27.2,27.8,NA,NA,NA,NA
"524.0",69,69.8,70.8,72.8,NA,NA,NA,NA
"525.0",73.2,73.9,74.8,75.4,NA,NA,NA,NA
"526.0",83.2,84.2,84.6,85.1,NA,NA,NA,NA
"527.0",52.1,52.1,52.1,52,NA,NA,NA,NA
"528.0",63.3,63.7,63.8,64.4,NA,NA,NA,NA
"529.0",29.5,29.6,29.6,30.1,NA,NA,NA,NA
"530.0",30.2,29.6,29.5,29.5,NA,NA,NA,NA
"533.0",15.3,15.5,15.6,16.1,NA,NA,NA,NA
"534.0",17.8,18,18.1,18,NA,NA,NA,NA
"535.0",30,29.8,29.8,30.3,NA,NA,NA,NA
"536.0",38.3,38.6,39.2,40.1,NA,NA,NA,NA
"538.0",17.6,17.8,17.9,18.2,NA,NA,NA,NA
"539.0",27.5,27.3,27.9,28.5,NA,NA,NA,NA
"540.0",33.5,33.8,34.3,35.8,NA,NA,NA,NA
"541.0",16.4,16.3,16.3,16.4,NA,NA,NA,NA
"543.0",20.3,20.1,NA,NA,NA,NA,NA,NA
"544.0",26.4,26.4,26.9,26.7,NA,NA,NA,NA
"545.0",17.5,18,18.5,18.3,NA,NA,NA,NA
"548.0",89.1,89.1,89,89.5,NA,NA,NA,NA
"551.0",27.5,27.7,27.5,NA,NA,NA,NA,NA
"552.0",68.8,69.8,70.7,71.2,NA,NA,NA,NA
"553.0",18,18.2,18.5,19.5,NA,NA,NA,NA
"554.0",19.8,20.2,20.4,21.8,NA,NA,NA,NA
"555.0",24.8,25.9,26.4,26.6,NA,NA,NA,NA
"559.0",55.1,54.3,55.1,55.3,NA,NA,NA,NA
"562.0",23.7,24,24.3,24.5,NA,NA,NA,NA
"564.0",51.1,51.2,51.8,52.3,NA,NA,NA,NA
"565.0",15.6,16.2,16.5,16.2,NA,NA,NA,NA
"566.0",22.1,22.3,22.5,23.2,NA,NA,NA,NA
"568.0",38.1,38.9,40.5,42,NA,NA,NA,NA
"569.0",17.1,17.9,17.5,19.4,NA,NA,NA,NA
"570.0",37,37.6,38.3,38.4,NA,NA,NA,NA
"571.0",43.4,45.1,46.7,47.1,NA,NA,NA,NA
"574.0",31.2,31.4,31.4,32.8,NA,NA,NA,NA
"575.0",25.3,25.8,26.4,27.1,NA,NA,NA,NA
"576.0",25.8,26,26.2,26.8,NA,NA,NA,NA
"577.0",15,15.5,15.2,15.5,NA,NA,NA,NA
"578.0",29.8,31,32,33.2,NA,NA,NA,NA
"581.0",15.1,15.5,NA,NA,NA,NA,NA,NA
"584.0",30.6,31.1,31.5,31.8,NA,NA,NA,NA
"585.0",18.7,19.5,20.4,21.8,NA,NA,NA,NA
"586.0",30.9,30.8,30.1,31.3,NA,NA,NA,NA
"587.0",40.5,41.6,42.2,42.6,NA,NA,NA,NA
"588.0",40.4,41.4,41.7,42,NA,NA,NA,NA
"589.0",48.1,48.7,49,49.6,NA,NA,NA,NA
"590.0",15.7,15.8,15.9,NA,NA,NA,NA,NA
"591.0",17.2,17.4,17.5,18.1,NA,NA,NA,NA
"592.0",35.7,35.4,35.3,NA,NA,NA,NA,NA
"595.0",31,31.3,31.5,31.9,NA,NA,NA,NA
"596.0",15.2,15.4,15.5,16,NA,NA,NA,NA
"601.0",23,23.1,22.9,23.2,NA,NA,NA,NA
"602.0",17.2,17.7,17.6,17.9,NA,NA,NA,NA
"603.0",24.5,24.1,23.8,24,NA,NA,NA,NA
"604.0",44.7,45.5,45.9,47.2,NA,NA,NA,NA
"607.0",58.3,59.1,59.2,NA,NA,NA,NA,NA
"608.0",53.8,54.6,54.8,54.9,NA,NA,NA,NA
"609.0",16.8,17,17.1,17.7,NA,NA,NA,NA
"611.0",49.3,50.4,51,NA,NA,NA,NA,NA
"614.0",20.1,20.4,20.6,21.1,NA,NA,NA,NA
"617.0",17,16.9,17.1,17.3,NA,NA,NA,NA
"618.0",45.2,46.4,47.1,47.2,NA,NA,NA,NA
"623.0",49.5,50.6,51.2,52.2,NA,NA,NA,NA
"624.0",25.1,25.7,26,27,NA,NA,NA,NA
"625.0",22.3,22.7,23.1,23.7,NA,NA,NA,NA
"627.0",32,32.4,32.4,33.3,NA,NA,NA,NA
"628.0",47.8,48.3,48.4,NA,NA,NA,NA,NA
"630.0",29.3,29.7,29.8,30.8,NA,NA,NA,NA
"631.0",21.4,21.7,22,22.9,NA,NA,NA,NA
"632.0",49,49.5,49.6,50.3,NA,NA,NA,NA
"639.0",34.1,34.8,35.4,36.1,NA,NA,NA,NA
"640.0",19.7,21,22.2,22.3,NA,NA,NA,NA
"642.0",16.9,17.1,17.5,18,NA,NA,NA,NA
"643.0",15.8,16.1,17.2,17,NA,NA,NA,NA
"644.0",15.1,16.1,16.3,NA,NA,NA,NA,NA
"645.0",17.8,18.9,20,20.6,NA,NA,NA,NA
"648.0",21.8,22.3,22.9,23.7,NA,NA,NA,NA
"649.0",26.1,26.5,27.1,27.3,NA,NA,NA,NA
"650.0",22.7,24.1,25.4,25.6,NA,NA,NA,NA
"651.0",22.8,23.8,24.5,25,NA,NA,NA,NA
"654.0",33.3,34.3,35.3,36,NA,NA,NA,NA
"661.0",16.2,16.3,16.3,16.5,NA,NA,NA,NA
"662.0",15.4,15.3,NA,NA,NA,NA,NA,NA
"663.0",34.9,35,34.9,35.5,NA,NA,NA,NA
"665.0",68.6,69.1,70.2,70.7,NA,NA,NA,NA
"669.0",22,22.1,22.4,22.7,NA,NA,NA,NA
"670.0",15.2,15,NA,NA,NA,NA,NA,NA
"671.0",21.2,21.8,22.3,22.3,NA,NA,NA,NA
"672.0",37.6,37.9,38.1,38.7,NA,NA,NA,NA
"673.0",40.1,41.1,42.2,42.2,NA,NA,NA,NA
"674.0",28.2,28.4,28.7,28.8,NA,NA,NA,NA
"675.0",15.9,16,16,16.2,NA,NA,NA,NA
"676.0",21.3,22.4,21.5,21.9,NA,NA,NA,NA
"677.0",22.1,22.8,24.8,23.7,NA,NA,NA,NA
"678.0",15.9,16.4,16.7,17.5,NA,NA,NA,NA
"680.0",25.3,27,28.9,31,NA,NA,NA,NA
"681.0",20.2,20.4,20.6,20.7,NA,NA,NA,NA
"682.0",44.3,46,48,50.4,NA,NA,NA,NA
"684.0",15.2,15.5,15.6,15.8,NA,NA,NA,NA
