"TreeID","1","2","3","4","5","6","7","8"
"FFS5BURN_1599",76.1,79,NA,NA,NA,NA,NA,NA
"FFS5BURN_4045",23,23.9,24,24.9,NA,NA,NA,NA
"FFS5BURN_4063",95.9,98.1,100,102,NA,NA,NA,NA
"FFS5BURN_4069",91.7,95.2,99.5,102.1,NA,NA,NA,NA
"FFS5BURN_4074",71.5,71.4,72.1,NA,NA,NA,NA,NA
"FFS5BURN_4103",71.6,76.3,76,76.5,NA,NA,NA,NA
"FFS5BURN_4108",129.2,130.8,132.5,132.1,NA,NA,NA,NA
"FFS5BURN_4112",65.3,65.3,66.1,67.2,NA,NA,NA,NA
"FFS5BURN_4114",141.9,142.4,144.3,NA,NA,NA,NA,NA
"FFS5BURN_4116",106,107,NA,NA,NA,NA,NA,NA
"FFS5BURN_4123",40,42.2,43.8,46.1,NA,NA,NA,NA
"FFS5BURN_4125",32.6,32.6,32.8,33,NA,NA,NA,NA
"FFS5BURN_4128",33.4,35.9,37.9,40.1,NA,NA,NA,NA
"FFS5BURN_4130",37.4,40.6,42.9,43.9,NA,NA,NA,NA
"FFS5BURN_4135",30.4,30.4,36.1,39.8,NA,NA,NA,NA
"FFS5BURN_4136",35.5,35.1,34.8,34.5,NA,NA,NA,NA
"FFS5BURN_4140",60.1,60.8,62.6,64.1,NA,NA,NA,NA
"FFS5BURN_4148",109.1,112.8,113.7,110.9,NA,NA,NA,NA
"FFS5BURN_4202",68.6,68.6,68.9,NA,NA,NA,NA,NA
"FFS5BURN_4205",98.4,98.4,101.1,102.4,NA,NA,NA,NA
"FFS5BURN_4207",36.3,37.9,39.5,41.1,NA,NA,NA,NA
"FFS5BURN_4209",25.4,26.3,26.7,NA,NA,NA,NA,NA
"FFS5BURN_4213",88.9,90.9,93.1,95,NA,NA,NA,NA
"FFS5BURN_4214",71.7,70.7,NA,NA,NA,NA,NA,NA
"FFS5BURN_4215",72.2,72.5,72.6,NA,NA,NA,NA,NA
"FFS5BURN_4220",93.9,95.5,97.3,99.5,NA,NA,NA,NA
"FFS5BURN_4224",94,94.9,97.8,99.3,NA,NA,NA,NA
"FFS5BURN_4227",110.7,112.8,115.5,118,NA,NA,NA,NA
"FFS5BURN_4235",102,102.7,104.2,105.2,NA,NA,NA,NA
"FFS5BURN_4237",44.6,45,46.1,48.1,NA,NA,NA,NA
"FFS5BURN_4238",41.5,43.6,46.3,50.5,NA,NA,NA,NA
"FFS5BURN_4239",86.8,89,91.1,91.6,NA,NA,NA,NA
"FFS5BURN_4240",51.7,53.7,54.2,54.3,NA,NA,NA,NA
"FFS5BURN_4243",66.9,70.6,75,74.7,NA,NA,NA,NA
"FFS5BURN_4248",109.4,110.9,112.8,113.8,NA,NA,NA,NA
"FFS5BURN_4249",86.3,87.4,89.1,91,NA,NA,NA,NA
"FFS5BURN_4250",133.1,133.8,134.8,136.7,NA,NA,NA,NA
"FFS5BURN_4254",92.3,94.6,96.1,96.4,NA,NA,NA,NA
"FFS5BURN_4256",74.8,75.9,77.7,77.6,NA,NA,NA,NA
"FFS5BURN_4262",82.9,85.7,89.2,92.1,NA,NA,NA,NA
"FFS5BURN_4281",80.5,82.8,84.4,84.2,NA,NA,NA,NA
"FFS5BURN_4282",46.3,47.2,47.9,47.4,NA,NA,NA,NA
"FFS5BURN_4286",136.3,137.7,138.6,139.5,NA,NA,NA,NA
"FFS5BURN_4319",112.3,112.3,113.9,115.7,NA,NA,NA,NA
"FFS5BURN_4320",65.3,65.7,67.5,68.9,NA,NA,NA,NA
"FFS5BURN_4324",65,66.4,68.1,68.6,NA,NA,NA,NA
"FFS5BURN_4325",105.3,105.3,106.2,106.6,NA,NA,NA,NA
"FFS5BURN_4332",67.5,72.4,77,80.5,NA,NA,NA,NA
"FFS5BURN_4347",118.1,118.7,120.6,122.7,NA,NA,NA,NA
"FFS5BURN_4348",97.5,97.9,101.5,102.9,NA,NA,NA,NA
"FFS5BURN_4349",67.6,66.8,67.2,NA,NA,NA,NA,NA
"FFS5BURN_4351",73.3,73.9,75.8,74.8,NA,NA,NA,NA
"FFS5BURN_4353",77.9,79.7,81.3,81.6,NA,NA,NA,NA
"FFS5BURN_4356",74.6,76,79,80.9,NA,NA,NA,NA
"FFS5BURN_4358",103.1,102.2,102.9,NA,NA,NA,NA,NA
"FFS5BURN_4359",37.8,37.2,NA,NA,NA,NA,NA,NA
"FFS5BURN_4361",46.9,46.4,NA,NA,NA,NA,NA,NA
"FFS5BURN_4362",68.7,68.7,NA,NA,NA,NA,NA,NA
"FFS5BURN_4363",78.5,80.4,84.5,88.9,NA,NA,NA,NA
"FFS5BURN_4365",95.5,95.5,96.5,NA,NA,NA,NA,NA
"FFS5BURN_4368",66.8,67.8,72.5,73.2,NA,NA,NA,NA
"FFS5BURN_4371",66.4,67,68.2,70.1,NA,NA,NA,NA
"FFS5BURN_4385",87,86.4,88.2,88.5,NA,NA,NA,NA
"FFS5BURN_4386",56.1,56.5,59.2,60.3,NA,NA,NA,NA
"FFS5BURN_4387",37.9,39,NA,NA,NA,NA,NA,NA
"FFS5BURN_4388",53.8,54.9,57,60.7,NA,NA,NA,NA
"FFS5BURN_4391",73.4,72.4,73.6,73,NA,NA,NA,NA
"FFS5BURN_4395",83.9,84.5,86.4,87.8,NA,NA,NA,NA
"FFS5BURN_4396",97.5,99.3,101.3,101.6,NA,NA,NA,NA
"FFS5BURN_4400",124.8,125.4,126.3,128,NA,NA,NA,NA
"FFS5BURN_4439",82.2,85.1,90.4,90,NA,NA,NA,NA
"FFS5BURN_4441",115.9,116.2,117.8,119.5,NA,NA,NA,NA
"FFS5BURN_4453",95.6,97.1,100.1,103.2,NA,NA,NA,NA
"FFS5BURN_4454",111.4,110.9,113.4,NA,NA,NA,NA,NA
"FFS5BURN_4469",143.7,141.7,143.2,144.9,NA,NA,NA,NA
"FFS5BURN_4474",114.9,114.8,118.5,116.4,NA,NA,NA,NA
"FFS5BURN_4491",90.7,90.7,93.9,94.5,NA,NA,NA,NA
"FFS5BURN_4492",102.9,103.3,104.9,NA,NA,NA,NA,NA
"FFS5BURN_4497",95,95,98.8,99.1,NA,NA,NA,NA
"FFS6BURN_1351",20.7,19.2,18.9,18.7,NA,NA,NA,NA
"FFS6BURN_1353",24.9,24.7,24.6,24.3,NA,NA,NA,NA
"FFS6BURN_1354",43.6,46.9,53.4,56.7,NA,NA,NA,NA
"FFS6BURN_1355",25.9,28.5,32.1,35,NA,NA,NA,NA
"FFS6BURN_1356",16.9,18.3,21.1,23,NA,NA,NA,NA
"FFS6BURN_1357",16.1,17.9,NA,NA,NA,NA,NA,NA
"FFS6BURN_1359",109.7,110.8,112.8,116.5,NA,NA,NA,NA
"FFS6BURN_1360",93.9,94.5,95,94.8,NA,NA,NA,NA
"FFS6BURN_1361",60.7,60.5,60.6,60.2,NA,NA,NA,NA
"FFS6BURN_1365",69.7,72.4,74.2,NA,NA,NA,NA,NA
"FFS6BURN_1366",58.2,60.1,61,NA,NA,NA,NA,NA
"FFS6BURN_1375",157,152.9,NA,NA,NA,NA,NA,NA
"FFS6BURN_4401",74.1,76.3,80.8,84.8,NA,NA,NA,NA
"FFS6BURN_4405",67.8,66.6,67.2,67.4,NA,NA,NA,NA
"FFS6BURN_4423",73.4,73.5,74.3,74.5,NA,NA,NA,NA
"FFS6BURN_4424",71.6,71.5,72.3,72.2,NA,NA,NA,NA
"FFS6BURN_4475",41.3,41.7,44.1,45.6,NA,NA,NA,NA
"FFS6BURN_4476",71.4,72.9,76.2,78.4,NA,NA,NA,NA
"FFS6BURN_4478",41.4,42.5,47.4,50.9,NA,NA,NA,NA
"FFS6BURN_4480",18.2,18.5,19,19.2,NA,NA,NA,NA
"FFS6BURN_4482",57.9,59.2,63.2,65.8,NA,NA,NA,NA
"FFS6BURN_4488",24.8,27.6,33.1,38.3,NA,NA,NA,NA
"FFS6BURN_4489",98.3,99.1,99.3,100.5,NA,NA,NA,NA
"FFS6BURN_4504",93,94.6,98,100.4,NA,NA,NA,NA
"FFS6BURN_4505",99.7,100.8,103,103.9,NA,NA,NA,NA
"FFS6BURN_4525",116.4,115.5,116.8,117.6,NA,NA,NA,NA
"FFS6BURN_4528",63.6,66.1,68.1,70.1,NA,NA,NA,NA
"FFS6BURN_4531",58.1,57.8,57.7,NA,NA,NA,NA,NA
"FFS6BURN_4535",60.5,61.8,63.9,65.4,NA,NA,NA,NA
"FFS6BURN_4536",38.1,38.1,38.8,39.8,NA,NA,NA,NA
"FFS6BURN_4543",67.9,71.5,78.4,80.9,NA,NA,NA,NA
"FFS6BURN_4546",40.5,40.5,42.7,44.9,NA,NA,NA,NA
"FFS6BURN_4549",70.1,72.8,74.3,76.3,NA,NA,NA,NA
"FFS6BURN_4557",82.6,83.4,85.9,87.1,NA,NA,NA,NA
"FFS6BURN_4559",122.4,123.6,127,128.9,NA,NA,NA,NA
"FFS6BURN_4563",74.6,76.2,77.9,79.4,NA,NA,NA,NA
"FFS6BURN_4567",67.4,68,70,70.8,NA,NA,NA,NA
"FFS6BURN_4569",49.4,51.4,53.9,54,NA,NA,NA,NA
"FFS6BURN_4576",72.8,72.2,72.4,NA,NA,NA,NA,NA
"FFS6BURN_4577",57.9,57.3,59.3,60.5,NA,NA,NA,NA
"FFS6BURN_4578",32,33.3,36.6,39.7,NA,NA,NA,NA
"FFS6BURN_4585",51,51.3,52.4,51.9,NA,NA,NA,NA
"FFS6BURN_4587",30.2,29.9,30.6,30.7,NA,NA,NA,NA
"FFS6BURN_4588",83.9,83,83.3,83.8,NA,NA,NA,NA
"FFS6BURN_4589",48.5,48.5,50.2,NA,NA,NA,NA,NA
"FFS6BURN_4590",73.7,73.7,75.9,76.7,NA,NA,NA,NA
"FFS6BURN_4593",50.9,51.5,NA,NA,NA,NA,NA,NA
"FFS6BURN_4594",40.1,40.5,43.5,46.7,NA,NA,NA,NA
"FFS6BURN_4595",41.1,43,46,48.4,NA,NA,NA,NA
"FFS6BURN_4605",62.7,63,64.7,65.7,NA,NA,NA,NA
"FFS6BURN_4606",49.3,51.4,56.9,59.1,NA,NA,NA,NA
"FFS6BURN_4608",45.3,47.4,51.3,54.2,NA,NA,NA,NA
"FFS6BURN_4621",32.7,33.9,35.4,38.5,NA,NA,NA,NA
"FFS6BURN_4624",48.3,50,52.2,54.5,NA,NA,NA,NA
"FFS6BURN_4625",51.7,53.4,55.8,58.3,NA,NA,NA,NA
"FFS6BURN_4631",80,83.4,85.8,88.7,NA,NA,NA,NA
"FFS6BURN_4718",61.9,65.2,68.5,70.5,NA,NA,NA,NA
"FFS6BURN_4723",40.7,42.6,48,50.1,NA,NA,NA,NA
"FFS6BURN_4726",46.8,47.5,NA,NA,NA,NA,NA,NA
"FFS6BURN_4729",36.5,38.5,44.1,47.1,NA,NA,NA,NA
"FFS6BURN_4730",55.4,54.8,NA,NA,NA,NA,NA,NA
